"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"PRTFDC1",5.07510637105657,0.362398030299439,0.98930436269098,0.393595810682955,0.535212735465708
"AL512598.1",0,NA,NA,NA,NA
"ENKUR",5.36504057827478,0.381799148413844,0.956283164168771,0.41044043469054,0.551445778385859
"THNSL1",60.083615952578,-0.289701306745651,0.357492509193819,0.385067169277806,0.526371458690596
"LINC01516",1.66841568762972,0.306930063769454,1.08109817685645,0.199010227788357,0.318226459498329
"GPR158-AS1",1.52255012425638,0.288882085665905,1.07328081300992,0.22467648721519,0.348173421852423
"GPR158",0,NA,NA,NA,NA
"LINC00836",0,NA,NA,NA,NA
"AL358612.1",0,NA,NA,NA,NA
"MYO3A",0,NA,NA,NA,NA
"GAD2",0,NA,NA,NA,NA
"APBB1IP",1017.23135884354,0.665371224912144,0.202586545194673,0.000794293362756999,0.00291549752493833
"AL390961.1",0,NA,NA,NA,NA
"PDSS1",90.1812551337045,-1.3107974935574,0.488614795293871,0.00262883681287569,0.00845118350531877
"AL390961.2",0.717216142863963,0.164946027090777,1.0089403960843,0.557479623154696,NA
"ABI1",3630.43672475008,0.344827732194288,0.146080816730761,0.0171144470514335,0.0435058840933636
"ANKRD26",130.079154130448,-0.687099945458082,0.449476267593666,0.0875596812167029,0.168476532404663
"YME1L1",2081.60521711651,0.233643130449101,0.209266472742514,0.25505036309765,0.383433612192942
"MASTL",120.693950605992,0.0351236742191532,0.323923049612205,0.910917959083442,0.945581208853874
"ACBD5",983.210750915062,0.595899688008088,0.29366177255213,0.0337274446457998,0.0772512425082219
"AL160291.1",3.92774614346277,0.0647531138708024,0.857002952581376,0.892413594086126,0.933237774213429
"LINC02673",0,NA,NA,NA,NA
"RAB18",1498.08385566305,0.177871407891044,0.215400783070739,0.399241465298316,0.541086353315915
"LINC02680",5.13463838791837,1.49796598757839,1.77865745055978,0.0377055099620035,0.084736882385155
"MKX",1.86640447338453,-0.571009518563647,1.24403654682954,0.0851051790034628,0.164456538222298
"MKX-AS1",0,NA,NA,NA,NA
"ARMC4",0.112626750360043,-0.154513472221017,1.01768884105003,0.836090495513645,NA
"AL390866.1",1.0520780814861,-0.0646552895103699,0.97816871140797,0.820873775321132,NA
"MPP7",879.227942406287,-1.52165859272332,0.161102485592854,1.12150898913921e-21,2.78051264308648e-20
"AL355501.1",3.18730608124038,0.140333227081794,0.934415885733181,0.726049891052248,0.819245136491829
"MPP7-DT",1.41628037141975,0.4276409653972,1.13739865180526,0.157405628499114,NA
"LINC02652",0,NA,NA,NA,NA
"WAC-AS1",146.843478282913,-0.130684380617684,0.266282940453978,0.609674875338341,0.727596047946655
"WAC",2822.34595805011,0.128989720813933,0.14572103617854,0.374462110833097,0.515733829611475
"BAMBI",2.75238851515554,-0.383322728861548,1.06806508183873,0.249891445929947,0.377158235401146
"LINC01517",0,NA,NA,NA,NA
"AL355376.1",0,NA,NA,NA,NA
"LINC00837",0,NA,NA,NA,NA
"LYZL1",0,NA,NA,NA,NA
"AL158167.1",0,NA,NA,NA,NA
"SVIL",480.479398389025,-0.726798009672976,0.23991870798932,0.00176462903064989,0.00594374688572094
"JCAD",0,NA,NA,NA,NA
"AL353796.1",14.3163509985727,-0.441395064878704,0.828846449535576,0.401515605834227,0.543055621047687
"MTPAP",855.224951285337,-0.491543762755336,0.18715017567275,0.00741340449672695,0.0211966446670584
"AL353796.2",0,NA,NA,NA,NA
"MAP3K8",1851.02560971917,0.0840045156048687,0.378720564333079,0.812505826006315,0.880535243243245
"AL590068.4",4.37926791141143,5.42404999748192,3.07715212558384,0.00140750183211923,0.00486930772077671
"AL590068.1",0.446249860380245,0.233809931732989,1.04377327321814,0.50413910793387,NA
"AL590068.2",0.104880026948116,0.144223854870853,1.01486138632239,0.840423703459905,NA
"AL590068.3",0.734160188636814,0.256125183417218,1.05563764932001,0.37678747989824,NA
"LYZL2",0,NA,NA,NA,NA
"LINC02644",0,NA,NA,NA,NA
"ZNF438",120.46893837488,-0.263033521193939,0.321773004068457,0.387139700826908,0.528749459030452
"AL359532.1",4.86631200991035,-5.69165643133875,3.14484758261287,0.00110225983750896,0.00390988709702667
"AL359546.1",0,NA,NA,NA,NA
"LINC02664",0.353662275437753,-0.0839987831937332,0.989682601405033,0.840544171933795,NA
"ZEB1-AS1",41.1423375739265,0.289934373765917,0.622778721418357,0.561264145467763,0.687809695209858
"ZEB1",233.731144722281,0.595771189358717,0.340135966541267,0.0627491613833728,0.128385071497126
"AL161935.1",0,NA,NA,NA,NA
"AL161935.3",7.54599227412291,-0.48580167243263,1.19935729943611,NA,NA
"MACORIS",1.23486711418887,-0.54166174088183,1.20613905665249,0.135066381170069,NA
"ARHGAP12",466.919654478999,2.51954701702943,0.280415259218882,3.89294225766034e-20,8.76052041867736e-19
"KIF5B",2771.57592502613,-0.594429809493807,0.238597140978047,0.0101630526995544,0.0278656206085079
"AL158834.2",5.92849077141933,-0.252567687566594,0.804532232235298,0.618914208795445,0.735273558723082
"EPC1",1029.06712256522,0.672956786414206,0.163295626757182,2.93212691818537e-05,0.000145079098538367
"AL158834.1",0,NA,NA,NA,NA
"AL391839.2",8.90060635498616,1.1176763909976,0.828564896594778,0.0622473296302255,0.12760134955521
"AL391839.1",1.69308850127666,0.771473168440144,1.29375662113718,0.0924403349482409,0.176151914540419
"AL391839.3",4.23127809901186,0.0013979302124161,0.850388940142608,0.99968065911791,0.999768350534289
"CCDC7",100.282408896829,1.93509543023692,0.360416109050802,1.70897855716735e-08,1.36485572599646e-07
"AL365203.2",26.3596821648002,3.01650512286341,1.18338182217185,0.000768932525601071,0.00283356089544098
"ITGB1",3957.62689221474,1.62308377820356,0.249570124607317,2.05221060515465e-11,2.29945603806223e-10
"ITGB1-DT",2.90434487660325,0.970913343370606,1.79051626627816,0.0246053002067498,0.0591813756606793
"IATPR",2.382603209347,0.638347344572047,1.31152690184405,0.0566786152778317,0.118220874667647
"NRP1",52.2686482519023,-3.60467663717436,0.890723058422521,3.87308008095279e-06,2.23730276883109e-05
"AL121748.1",0.606174475572426,-0.249886690648851,1.05277944459441,0.423584571455575,NA
"AL353600.1",0,NA,NA,NA,NA
"AL353600.2",0,NA,NA,NA,NA
"LINC02628",0,NA,NA,NA,NA
"AL450313.1",0.291731126746698,0.206391132021592,1.03205157609493,0.652973601536992,NA
"LINC00838",0,NA,NA,NA,NA
"LINC02629",0,NA,NA,NA,NA
"PARD3",0.947315205219697,-0.0272035922193991,0.958524795730357,0.934359369409714,NA
"PARD3-AS1",0,NA,NA,NA,NA
"LINC02635",0.236489806484012,0.196580223049896,1.02836479391916,0.686475950868469,NA
"CUL2",796.298832755128,0.150554650101159,0.277576052703998,0.575748114905882,0.699791908176963
"AL392046.1",0.695546995205636,-0.255398520804187,1.05596320672576,0.389288089911921,NA
"CREM",355.705174521067,0.323297952048819,0.350281251374536,0.326691766772954,0.464109535901507
"AL117336.1",7.52307884923008,-0.0723146496308712,0.730743371994146,0.884575274612473,0.92814383372991
"LINC02634",0,NA,NA,NA,NA
"CCNY",538.102386305811,-1.69904258559363,0.364330811952681,8.13420017591574e-07,5.21210887338978e-06
"AL117336.2",5.21850932588652,-0.00219598052738479,0.775757785560464,0.994082858540204,0.995780694336174
"AL603824.1",0.964115736740649,-0.313899853750445,1.07911544286373,0.279219595884093,NA
"AL121749.1",0,NA,NA,NA,NA
"GJD4",0,NA,NA,NA,NA
"FZD8",0.121234895114485,-0.157385618093837,1.01835010691983,0.836090495513645,NA
"AL121749.2",0,NA,NA,NA,NA
"PCAT5",0,NA,NA,NA,NA
"LINC02630",0,NA,NA,NA,NA
"AL355300.1",0,NA,NA,NA,NA
"AL590730.1",0,NA,NA,NA,NA
"AL390061.1",0,NA,NA,NA,NA
"ANKRD30A",0,NA,NA,NA,NA
"AL157387.1",0,NA,NA,NA,NA
"MTRNR2L7",0,NA,NA,NA,NA
"AL132657.1",0.351813940834711,0.220732709315559,1.03776093263262,0.572776949496898,NA
"ZNF248",314.409225914463,0.183685916848317,0.32377887943224,0.551491494091723,0.67965016489024
"AL132657.2",0,NA,NA,NA,NA
"AL135791.1",9.89857721780428,-1.29773070318233,0.954808702903039,0.0448044861760217,0.0975171745971907
"ZNF25",516.39035090141,0.561945062259162,0.234708494318738,0.0137567703341688,0.0361454662791097
"ZNF25-DT",0.363704685343456,-0.226181246441878,1.04065734882653,0.562076598969027,NA
"ZNF33A",1054.84520545966,-0.398640331207039,0.241668331540565,0.0886446478557339,0.170145505313603
"ZNF37A",476.818178829742,0.425248008653559,0.205242673278529,0.0344884998766845,0.0787030161499854
"AL117339.4",3.39549926794564,0.0142129838274484,0.965197966425742,0.968287242652034,0.980194982205684
"AL133216.1",0,NA,NA,NA,NA
"IGKV1OR10-1",0,NA,NA,NA,NA
"LINC00839",0,NA,NA,NA,NA
"ZNF33B",461.10185464659,-0.631059915732138,0.282335997710444,0.0194989729346149,0.0486774041017361
"AL022345.4",1.26452554129277,0.390312043185399,1.0679197983708,0.244893737208487,NA
"LINC01518",0,NA,NA,NA,NA
"LINC02632",0,NA,NA,NA,NA
"AL022344.1",0.243754891997217,-0.20330011786201,1.03124861090185,0.676900309139214,NA
"BMS1",981.05627948639,-0.0232544044418812,0.186137551918196,0.897858026644132,0.937103739520469
"LINC02623",0,NA,NA,NA,NA
"LINC01264",0,NA,NA,NA,NA
"RET",3.61108793505172,-0.153316557109369,0.986793796986633,0.611989106516717,0.729410888647848
"AC010864.1",9.35110088177365,-0.582999226597999,0.64891437098559,0.253003374253537,0.381136005511636
"CSGALNACT2",1653.83277845482,-0.268577352188462,0.200251229155901,0.17043356226885,0.283421681433792
"RASGEF1A",418.583359261588,1.60826966750986,0.569484650197284,0.00123291116301879,0.00432267452036925
"LINC02633",0,NA,NA,NA,NA
"AC068707.1",0.250745590321465,0.199106671361568,1.02929262148092,0.686475950868469,NA
"FXYD4",0,NA,NA,NA,NA
"HNRNPF",5926.21896712251,-0.126353199986959,0.189493500020067,0.495736305239962,0.630137417998212
"AL450326.1",20.9060992977815,-2.59312179224678,0.617306914747492,3.32782052022025e-06,1.94205645284495e-05
"ZNF487",242.388281465141,-0.07097163741217,0.327946755665533,0.816802323568081,0.88310075515443
"ZNF239",25.3761635447995,9.19476568021915,2.91941377629327,8.49755470139523e-10,7.93443316595949e-09
"AL450326.3",0.788387252520304,-0.25992208535962,1.05869123972516,0.359819746128053,NA
"ZNF485",108.373099046308,0.574766836859329,0.342296325583943,0.0741891165513271,0.147264023208388
"ZNF32-AS3",0,NA,NA,NA,NA
"AL645634.2",0.145865563373349,0.157672695083301,1.01788926650948,0.840423703459905,NA
"ZNF32",334.512630497057,0.346001673584368,0.342286295327518,0.283838584582525,0.416584987114406
"ZNF32-AS1",2.25020325309026,0.019283096899055,0.958356114569362,0.955898275924401,0.973391905335518
"ZNF32-AS2",1.97121467174827,0.111865743883007,0.890850912645755,0.801711449632426,0.873832422713362
"AL645634.1",0,NA,NA,NA,NA
"LINC02658",0,NA,NA,NA,NA
"LINC00840",0,NA,NA,NA,NA
"LINC02659",0,NA,NA,NA,NA
"LINC00841",0,NA,NA,NA,NA
"AL139237.1",0,NA,NA,NA,NA
"AL137026.2",0,NA,NA,NA,NA
"AL137026.1",0,NA,NA,NA,NA
"C10orf142",0,NA,NA,NA,NA
"AL137026.3",0.330306241948222,0.217973585889632,1.03654661188628,0.588834367338993,NA
"CXCL12",0,NA,NA,NA,NA
"AL356157.3",0,NA,NA,NA,NA
"AL356157.1",0,NA,NA,NA,NA
"TMEM72-AS1",9.91316179806097,0.0739433734939534,0.779824947609412,0.886666219784249,0.929454401972229
"AL353801.2",1.67288659965931,0.2457717022987,0.985467212155977,0.493321470246394,0.627961025066761
"TMEM72",0.452229844125203,-0.0144111162729119,0.980239039412272,0.978726468147895,NA
"AL353801.1",0.624767202613341,-0.153003497415183,0.995333694530486,0.590204950205144,NA
"AL353801.3",2.58201633099671,-1.01231222684585,1.60545810840627,0.042271611314056,0.0929311937615324
"RASSF4",4050.5417059461,-0.894633518214337,0.243448671523545,0.000145440611657585,0.000627501011399898
"DEPP1",6.98511164472097,-1.20375175912573,1.12754638117625,0.0663860533441086,0.134406329653781
"C10orf25",81.0165162033604,-0.292912828984262,0.459493040595925,0.472978895808186,0.610763161678627
"ZNF22",797.946649369585,0.596198347856758,0.255683941876556,0.0158611378961286,0.0407671646171654
"AL358394.1",0,NA,NA,NA,NA
"OR13A1",3.19858467129566,-0.577397749014549,1.22195611037751,0.0725167960174462,0.144510005060037
"ALOX5",1728.06603922424,-6.84154245491248,0.304318978382535,4.14735565436749e-113,1.85327549812307e-110
"AL731567.1",7.74256976234051,-0.640355293526693,0.831425597853122,0.247181137920531,0.373698694739208
"MARCH8",561.949426509463,0.346121420304077,0.286302986830759,0.208249744818574,0.328986652575488
"ZFAND4",137.421053631283,0.976488983333237,0.322607065013397,0.0013928047176035,0.00482468788113371
"WASHC2C",949.753634156388,0.0642098235461076,0.177328803036361,0.714772971418201,0.810320696319951
"AGAP4",38.9609361532298,0.402156196867946,0.371082023648096,0.244579364704278,0.370531916051871
"TIMM23",469.443609331406,-0.598847700286657,0.248855835848735,0.0127814077148982,0.0338624308290811
"NCOA4",8596.09590313895,-1.29589977225842,0.148389239797019,1.02575131896944e-18,2.11320535174736e-17
"MSMB",0,NA,NA,NA,NA
"ANTXRL",0.225253500720087,-0.199807485486224,1.02994261366584,0.690771057004207,NA
"ANXA8L1",0.507457743501962,-0.241996601350021,1.04847020559238,0.470663649843664,NA
"LINC00842",0,NA,NA,NA,NA
"NPY4R",0,NA,NA,NA,NA
"GPRIN2",0,NA,NA,NA,NA
"SYT15",2.57833221140803,-1.00347792790643,1.40672193668612,0.0756840387334562,0.149614286807405
"AL356056.2",4.29317667318009,-0.947335574786182,1.49728602105005,0.0640903718609276,0.130644954826316
"AL356056.1",0.225253500720087,-0.199807485486224,1.02994261366584,0.690771057004207,NA
"LINC02637",6.38016345446331,-3.27534520684114,1.40007258735304,0.00187728988958504,0.00627367817801498
"FAM245B",0.586662499569767,-0.248689598871721,1.052105854188,0.431317242087343,NA
"PTPN20",21.5349492324416,-1.77604086756042,0.995087734691534,0.0115551186544133,0.0310652437911516
"GDF10",0,NA,NA,NA,NA
"GDF2",0,NA,NA,NA,NA
"RBP3",0,NA,NA,NA,NA
"ZNF488",0,NA,NA,NA,NA
"ANXA8",0.272310996259187,-0.208153582487429,1.03313559440943,0.662843749985054,NA
"FAM25G",0,NA,NA,NA,NA
"AL591684.1",0,NA,NA,NA,NA
"AGAP9",30.5023822982872,-1.33325964282613,0.71275276991427,0.0182524648636641,0.0459876843282653
"LINC02675",0.7252267347737,-0.256743671481365,1.05676823061099,0.380021873751667,NA
"FO681492.1",1.84051264293449,-0.831444130407695,1.35912340460846,0.0778166161714462,0.152815972826797
"AC245041.2",0,NA,NA,NA,NA
"NPY4R2",0,NA,NA,NA,NA
"AC245041.1",0,NA,NA,NA,NA
"FAM25C",0,NA,NA,NA,NA
"FRMPD2",0.501145285241295,-0.241547042593329,1.04823021687104,0.473621327206979,NA
"AC074325.1",0,NA,NA,NA,NA
"MAPK8",394.476765281998,0.190191757056854,0.263789129611263,0.456822010880855,0.595391354181381
"ARHGAP22",56.9110730511371,-10.7395500891939,3.07215680076018,9.02788819250694e-16,1.47207129102494e-14
"ARHGAP22-IT1",1.49771047942553,-0.277077199827554,1.06999539275782,0.234156909269912,0.358630396048451
"AC068898.2",0,NA,NA,NA,NA
"AC068898.1",0,NA,NA,NA,NA
"WDFY4",2291.88756433229,-5.13320955168243,0.34677991709739,8.18892048222782e-51,6.74077454431806e-49
"AC035139.2",24.9634453883864,-3.67908134070336,1.02327327799261,1.95944743201651e-05,0.000100258749738511
"AC035139.1",6.20734166899036,-4.47483042963519,1.75465581159928,0.000306761321057194,0.00123706413270336
"AC060234.3",13.2147741722998,-5.12469477963681,1.25050366049785,5.06447528038494e-06,2.88205191213658e-05
"LRRC18",17.2204530483622,-8.65107315142074,2.8996809445667,1.8079965758025e-09,1.62511876123857e-08
"AC060234.2",12.4974644525693,-2.24157511306449,1.22941668716096,0.0061230287165328,0.0179110042007306
"AC060234.1",0.544621992518374,-0.244658277664451,1.04990520268479,0.453522857510414,NA
"VSTM4",109.012813201721,1.14914881234375,2.19304102731074,0.0127250586042675,0.0337512577564856
"FAM170B-AS1",1.93523670403176,0.244385100874084,0.948957091037044,0.555784695678268,0.683370490598122
"FAM170B",2.19940019375852,0.244262456376592,1.03479367495574,0.342122211874715,0.481014568732966
"TMEM273",1586.34569862423,-0.905947361480743,0.35573260687896,0.00631148684232704,0.0183963325138677
"C10orf71-AS1",0.497564496979274,-0.24123561726633,1.04806595743225,0.475507691706695,NA
"C10orf71",0.225253500720087,-0.199807485486224,1.02994261366584,0.690771057004207,NA
"DRGX",2.37304903376305,-0.408972790183723,1.13626148912883,0.105288256422129,0.195300454292402
"AL138760.1",0.110102080649407,0.146196502999083,1.01527160009931,0.840423703459905,NA
"ERCC6",501.294965054671,0.119093000071339,0.21054197046203,0.564536782993743,0.690564274319594
"CHAT",0,NA,NA,NA,NA
"SLC18A3",0,NA,NA,NA,NA
"C10orf53",0,NA,NA,NA,NA
"OGDHL",0,NA,NA,NA,NA
"PARG",420.895447126202,0.260246325255562,0.213518867628566,0.213275411689177,0.334594714573441
"TIMM23B",104.439588807251,-0.218376824952454,0.287889460049237,0.427290270416941,0.568082976229598
"TIMM23B-AGAP6",12.788567331254,0.48654804039656,0.603985918969409,0.322767826729425,0.459543815206938
"AL442003.1",13.3561504026407,0.580137389039294,0.612626386797907,0.243513378603313,0.369403418172241
"AGAP6",7.73004542028998,1.36314273778426,1.11092998042649,0.0454179427397311,0.0985324181411713
"WASHC2A",717.381621750638,0.323321958297805,0.165815848354333,0.0482307600620023,0.103344549017429
"ASAH2",4.82921420415394,3.862195506129,1.8677063239395,0.00130867818479218,0.0045619004777451
"SGMS1",544.054782977018,0.501578453366287,0.24638956599082,0.0357657171177814,0.0811669865618527
"AC069547.2",4.72823860880416,-0.271433933891649,0.790488254589268,0.596954704538829,0.717308783839217
"AL117341.1",48.3387575769628,1.89359759545879,0.595073472777915,0.00028361663817522,0.00115164800200617
"SGMS1-AS1",135.613907208814,0.79109930717018,0.443620782126684,0.0477276908491264,0.1024537689416
"AL589794.2",0,NA,NA,NA,NA
"ASAH2B",20.5168006314348,6.73439293847414,1.45579570818228,9.99617447717354e-09,8.23166383209101e-08
"A1CF",0,NA,NA,NA,NA
"AL512366.1",0,NA,NA,NA,NA
"AL731537.2",0,NA,NA,NA,NA
"PRKG1",0.209760053896233,0.191150563519485,1.02645086700556,0.699598950137399,NA
"AL731537.1",0,NA,NA,NA,NA
"AC022537.1",0.272310996259187,-0.208153582487429,1.03313559440943,0.662843749985054,NA
"AC069079.1",0,NA,NA,NA,NA
"CSTF2T",829.133405068811,0.123858665543933,0.216811662058337,0.560827252983067,0.687482589098487
"PRKG1-AS1",0,NA,NA,NA,NA
"DKK1",0,NA,NA,NA,NA
"LNCAROD",1.83779995324097,-0.28126055943445,1.07298121721055,0.200690372493319,0.320055734756503
"MBL2",0.367559990648194,-0.226620593935845,1.04086299164347,0.55937941383803,NA
"AC073174.1",0,NA,NA,NA,NA
"LINC02672",0,NA,NA,NA,NA
"AC036101.1",0,NA,NA,NA,NA
"PCDH15",0,NA,NA,NA,NA
"AL353784.1",0,NA,NA,NA,NA
"AC051618.1",0,NA,NA,NA,NA
"AC016822.1",0,NA,NA,NA,NA
"AL355314.1",0,NA,NA,NA,NA
"AL355314.2",0,NA,NA,NA,NA
"MTRNR2L5",0,NA,NA,NA,NA
"ZWINT",58.5877790916288,0.8798735949987,0.766518173437497,0.118421360696973,0.213684462797884
"AC010996.1",1.57719261181565,0.28928581751288,1.07381104584301,0.218288666393541,0.340778713265178
"IPMK",305.369862592685,-1.40819019353036,0.272816928097887,8.64237541640253e-08,6.35082622611756e-07
"CISD1",85.3961079985866,-0.962017879169112,0.287875942990653,0.000471203671473169,0.00183172131445908
"AC016396.1",0,NA,NA,NA,NA
"AC016396.2",0.24246979022897,-0.203067393292922,1.03116023220865,0.678021792050414,NA
"UBE2D1",1033.59632984866,-1.77724156047035,0.251502317548592,3.93926083058063e-13,5.15205904308971e-12
"TFAM",556.000435136372,-0.657219201495743,0.237183783570718,0.00425129268545733,0.0129505374323427
"BICC1",79.7091913602365,-3.63570810871769,1.86634187781311,0.00157467891986188,0.00537337708508506
"LINC00844",0,NA,NA,NA,NA
"PHYHIPL",0,NA,NA,NA,NA
"FAM13C",0,NA,NA,NA,NA
"AC025038.1",0,NA,NA,NA,NA
"AL355474.1",0,NA,NA,NA,NA
"AC026391.1",0,NA,NA,NA,NA
"SLC16A9",0,NA,NA,NA,NA
"MRLN",0,NA,NA,NA,NA
"CCDC6",1181.75886880695,-2.45575961146269,0.270292900848634,1.53262657924446e-20,3.53804866411562e-19
"LINC01553",0,NA,NA,NA,NA
"ANK3",55.0744904024081,1.53213443684322,0.723700433716848,0.00843123999214243,0.0236847047107513
"AL592430.1",0.973895932682773,-0.324797607281692,1.08339724085874,0.269903771609373,NA
"AL592430.2",0,NA,NA,NA,NA
"ANK3-DT",0,NA,NA,NA,NA
"CDK1",22.8329768044788,0.61425803372873,0.695206823262915,0.245421809995349,0.371547675243423
"RHOBTB1",38.7194595633218,-2.4137223842901,3.29170372381889,0.00885062313822596,0.0247148482455326
"LINC00845",0,NA,NA,NA,NA
"TMEM26",0.24246979022897,-0.203067393292922,1.03116023220865,0.678021792050414,NA
"TMEM26-AS1",0,NA,NA,NA,NA
"AL356952.1",0,NA,NA,NA,NA
"CABCOCO1",0,NA,NA,NA,NA
"AL451049.1",0,NA,NA,NA,NA
"LINC02625",0.263219559071792,0.201692074470913,1.03024246282441,0.658792766919124,NA
"ARID5B",1310.52794703039,2.82034457523302,0.342087119205128,2.06478793401819e-17,3.87519399456533e-16
"RTKN2",2.93580059037109,0.938156924213504,1.7312860269303,0.0253426286491612,0.0606516774403796
"LINC02621",0,NA,NA,NA,NA
"AC024597.1",0.263219559071792,0.201692074470913,1.03024246282441,0.658792766919124,NA
"ZNF365",121.534808237224,11.9310377894582,3.04833699015127,2.8763420990172e-22,7.45624150750756e-21
"AC067752.1",1.74720609744929,0.515708100562132,1.19840477143493,0.104421884504605,0.19415394574821
"AC067751.1",1.45995914844681,-0.288782426948083,1.07415948831038,0.228777563665485,NA
"ADO",99.0174613915377,-0.96203505462775,0.279303034868793,0.000325889555186234,0.00130773897193398
"EGR2",145.180418163272,-3.47200711784884,0.758395982077095,3.67981362855837e-07,2.48070194614883e-06
"AL590502.1",0,NA,NA,NA,NA
"NRBF2",562.172705780884,-0.891180593492254,0.237941877086885,0.00011140821499703,0.000492442152393843
"JMJD1C",2181.95778568667,-0.947652461367958,0.186027262022458,2.08608052174705e-07,1.45815863062006e-06
"JMJD1C-AS1",1.69825325480039,-0.0244018949725678,0.944151525691346,0.944074182678784,0.966516796531477
"REEP3",479.129978933283,-0.746501209317578,0.188020148104727,5.15745361401613e-05,0.000244308655799734
"AC022387.2",1.70153140453081,-0.473159159039152,1.17008702105439,0.118589559257465,0.213967395514718
"AC013287.1",0,NA,NA,NA,NA
"AC012558.1",0,NA,NA,NA,NA
"LINC02671",0,NA,NA,NA,NA
"AL513321.2",0,NA,NA,NA,NA
"AL592466.1",0,NA,NA,NA,NA
"LINC01515",0.680777490647967,-0.253837075637717,1.05506192096421,0.397061730629656,NA
"CTNNA3",2.17774978965375,-1.16163593920439,2.12579808602083,0.0289146213307946,0.0677405583742796
"AC022017.1",0,NA,NA,NA,NA
"LRRTM3",0,NA,NA,NA,NA
"AL139240.1",0,NA,NA,NA,NA
"DNAJC12",2.06325296830008,-0.589327332683655,1.26285967292906,0.0734953868467755,0.146165245347068
"AL133551.1",0.136155498129593,-0.161922790120006,1.01944767810014,0.836090495513645,NA
"SIRT1",350.166694038555,-0.837169086645619,0.290659228640454,0.0025536003567644,0.00824745680532683
"HERC4",1094.52198525412,0.434100939998204,0.183442989225009,0.0161554334604392,0.041415814121776
"MYPN",0.131609779535896,0.153467736954809,1.01688427964779,0.840423703459905,NA
"ATOH7",0.112626750360043,-0.154513472221017,1.01768884105003,0.836090495513645,NA
"LINC02640",0,NA,NA,NA,NA
"PBLD",65.3840028918851,-0.874955710100751,0.465982540340226,0.0343844625874749,0.078526112660225
"HNRNPH3",2023.02822723555,-0.377862583051576,0.144569011700608,0.00849207063865603,0.0238306192802477
"RUFY2",194.932639152134,1.09651893662887,0.29391740429867,9.69453834857359e-05,0.000434163623466892
"DNA2",39.5484241553934,2.47022044131549,0.481052763920787,4.04891754848389e-08,3.09154127542497e-07
"SLC25A16",163.766952111426,0.283466133971451,0.338275954357844,0.375389473338314,0.51678351321158
"TET1",84.7648567613202,2.79191721600058,0.758817688291136,2.40203309869932e-05,0.000120861547443402
"AL513534.2",12.5034341944463,0.465274913631575,0.905896088003467,0.36964027975391,0.51075065612416
"CCAR1",1825.25577242618,-0.222134811738913,0.141531430966872,0.112499247162769,0.205431207930746
"STOX1",1.7478009418772,-0.0388504079067288,0.976231397750781,0.890240693656309,0.931744219191479
"AL359844.1",4.13612255334321,-0.607681996981182,1.30016056381686,0.0307818554179962,0.0715523733570662
"DDX50",682.271618792663,0.125369808810481,0.187195654481553,0.496839428950808,0.631241346431576
"DDX21",1718.65422776816,-1.50425951672024,0.311695062121889,4.40058353104733e-07,2.93706087164639e-06
"KIF1BP",176.654607150342,0.507592189378803,0.363755540891532,0.134131295583597,0.235400800029264
"SRGN",9922.42046141211,-0.87013107060204,0.368354575923189,0.0108336106394481,0.0294397288439069
"VPS26A",1525.58386439282,0.00954374419574096,0.210995920868595,0.962923776772191,0.977031596608125
"SUPV3L1",504.321011933965,0.548853290763534,0.267778828664973,0.0332797023386563,0.076393155335841
"AL596223.1",0,NA,NA,NA,NA
"HKDC1",2.90967093362716,0.41953651380809,1.14348761534937,0.085436491687793,0.164898403537279
"AL596223.2",0,NA,NA,NA,NA
"HK1",3438.70769077274,-0.919770014344495,0.1628701252832,1.00001031208267e-08,8.23166383209101e-08
"TACR2",10.7161309061348,0.562869955449612,0.924238180123356,0.293622239069461,0.427418148053645
"TSPAN15",28.6824201335713,-0.995142773444141,0.808501326630829,0.0864635359828986,0.166606534222489
"AC016821.1",1.17979056493573,0.271846049287714,1.06520624465576,0.27686842632434,NA
"NEUROG3",0.970199211784455,-0.388424481201719,1.05747886103323,0.297787722406933,NA
"AL450311.1",0.92581748441343,-0.264585498894725,1.06162148054807,0.326370404840403,NA
"FAM241B",4.2278326118135,0.316959263007635,0.934160125499355,0.488948635689142,0.624342631284108
"LINC02651",0,NA,NA,NA,NA
"COL13A1",72.1122907900809,6.66695016326532,0.83365111720825,3.4590620002042e-16,5.8381003255245e-15
"LINC02636",0,NA,NA,NA,NA
"H2AFY2",75.234146519847,-2.51398354700265,0.402812956634629,6.69267059297238e-11,7.08049840410967e-10
"AIFM2",82.214255902972,1.25144241167741,0.422902191550778,0.00123431328528906,0.00432678217002335
"TYSND1",257.312177273882,0.282648810346966,0.211389818870727,0.17215851124798,0.285606907018659
"SAR1A",3708.3464153873,1.06434951672986,0.225637954256442,1.28361835305839e-06,8.01428784105121e-06
"PPA1",1899.92381537232,-2.92847612597501,0.320266198191568,6.76357152136428e-21,1.59872431124641e-19
"NPFFR1",1.69728853160279,-0.279772614412209,1.07191019238621,0.212988991172761,0.334487724298143
"LRRC20",52.9074889253162,-0.424325870346702,0.593775052996106,0.380349622043787,0.521831467527195
"EIF4EBP2",3032.06795009616,-0.0287333444455248,0.220259013079195,0.891205081401173,0.932441574742849
"NODAL",7.50717032189634,0.423845513407213,0.703765384095604,0.419138514599452,0.560060564797425
