"","DZQV_mDC_rep4","925L_mDC_rep2","9JD4_mDC_rep1","G4YW_mDC_rep3","DZQV_NK_rep4","925L_NK_rep2","9JD4_NK_rep1","G4YW_NK_rep3"
"C8G",2.53180629050356,4.09635787267595,2.26638612758815,1.75612353910686,4.80582702057352,4.04852037465885,4.46750692830162,4.92170557857788
"LCN12",1.28667034004358,1.28459939774786,1.78092736091269,1.30788967213509,3.71153492650009,2.98538669319725,2.57934026920783,3.52150100320572
"LINC02692",-1.20990846768215,-1.21064691465574,-1.2158048741249,-1.20251837878058,-1.197693977607,-1.21739260848616,-1.20489642956308,-0.70543831062691
"PTGDS",1.24382745154722,1.23395691085311,1.16481936923545,1.34221617898873,8.09275263709082,8.86408695396575,6.28973591099975,9.21390938969427
"LCNL1",0.745128457707975,0.744153870968729,0.737508364993425,0.755202666838214,1.86329313373769,2.52662605535627,0.751897161771414,2.29803523423802
"PAXX",9.12640333059962,8.88065483330635,9.10821372603331,9.06595942629948,10.133227816008,9.61290048692131,10.22226575917,10.3448726875465
"CLIC3",4.08171497654652,2.35447700088989,3.59705869289961,3.30880810134643,9.32310361139338,8.89171414264518,9.18844331772709,9.65562072148329
"ABCA2",7.0399995035329,7.12916881317335,6.82712360160284,6.85523681062203,9.6978279833291,10.7097611735899,10.0433794764639,10.4121862053052
"C9orf139",6.43362097758646,7.27125963355191,6.64921191629537,8.28372158540878,6.65603549342388,6.78833807369508,6.64181733804397,8.34963610108555
"FUT7",9.00758265894449,8.00040859244393,8.73499519404878,9.00444491625871,6.51192681008218,6.34599541637869,8.09440680048896,7.80792356013477
"NPDC1",3.70149137424594,2.54013010111988,2.68845377314956,3.86899458911528,1.80104536949495,2.83657320920411,1.46188927508986,1.41757634841964
"ENTPD2",0,0,0,0,0,0,0,0
"AL807752.4",0,0,0,0,0,0,0,0
"AL807752.2",0,0,0,0,0,0,0,0
"SAPCD2",4.8904251452269,5.58939686021097,4.91156514214881,4.25337073904446,1.29358000616114,1.14368531445843,1.23857087325375,1.53087717684799
"AL807752.3",0,0,0,0,0,0,0,0
"UAP1L1",7.27111110250949,6.8688124777355,7.15006880720667,7.43333722498814,4.39701846583862,5.04733593839063,4.9804913953758,5.38774957086245
"MAN1B1-DT",4.62631567750312,3.9668361956573,4.44149285366991,2.89489896391827,2.6285329961014,2.86759422867714,2.37105441586706,3.20463304546404
"MAN1B1",9.38335119891984,9.94866496359012,9.76730688109549,10.1023582375766,10.5990251818741,10.3377716564005,9.97031015769461,10.1955668320264
"DPP7",11.2072292694611,10.8767582022657,11.1428552840643,11.203578953209,10.4000914598393,10.6519991991047,11.0077134448409,11.0128222952847
"GRIN1",0,0,0,0,0,0,0,0
"LRRC26",-1.76637916103085,-1.76669899010842,-1.76893295609132,-1.76317843653593,-1.76108893812594,-1.76962062038457,-1.76420839510492,-1.64976683720552
"TMEM210",0,0,0,0,0,0,0,0
"ANAPC2",8.1983781707421,8.30334005282192,7.88579404669366,8.05771624256154,8.08742109257999,8.2656572115234,8.60197902544903,8.49337478439587
"SSNA1",7.3539012637645,7.30966977945515,7.25312002204271,7.15443124548517,7.15148798933409,6.63603782257561,6.91021274085942,7.31722618316882
"TPRN",4.30795096728236,5.34831977391701,4.83112902659942,4.89321175419479,4.01377075098459,5.24544149358366,4.66423645173078,4.10326512716849
"TMEM203",7.52339832306031,7.30906425175838,7.60575632207008,7.93444935807999,6.3529987978418,7.2233537536978,7.90680585887195,7.59366551957602
"NDOR1",8.26722220805895,7.94908901191436,8.10123870186665,8.1778682646397,7.80504869442961,7.81683471277981,7.58386017556795,7.79363930381369
"BX255925.3",7.64545389800906,8.31185739166927,7.97195795027709,8.06516858597094,7.24801570230499,7.39931748879094,6.85494461090831,7.26485818440558
"RNF208",-0.105820428735325,0.253282297465877,-0.273431167299533,0.297948161444864,-0.269187385934163,-0.273763982661492,-0.270976749907421,-0.274457266324087
"CYSRT1",-1.42972027409834,-1.4302711274961,-1.43411876937258,-1.21524049268873,-1.42060872838068,-1.43530315890757,-1.42598148400726,-1.33335810248597
"RNF224",-2.11723712550166,-2.1174633346928,-2.11904337751403,-2.11497331226564,-2.07058905213187,-2.1195297497499,-2.1157017829118,-2.12057217878144
"SLC34A3",-0.847197386224019,-1.19836033175349,-1.20311254501946,-1.19087121978009,-1.18642632574892,-1.07975644363082,-1.19306220335476,-1.20551170491629
"TUBB4B",10.4988366229292,10.3150498394642,10.131440724527,10.1737793654693,10.1872397280554,9.59655884303523,9.67651976193959,10.0048535848422
"FAM166A",2.5150050908534,2.03550221440403,0.841445111024842,1.84517757936069,0.86243337190255,1.23730782791467,0.85369660816316,0.836226440531957
"STPG3-AS1",0.340795117152082,0.340620886460847,0.339445391642199,0.995802986380694,0.951161094510738,0.339097825679576,0.342018288045816,0.670353660433525
"STPG3",-1.01228619494968,-1.01238574984383,-1.01305840833018,-1.004055748109,-0.416329260194939,-1.0132576271188,-1.0070576686737,-0.86712889845482
"NELFB",7.22993893711412,8.19267920092556,7.0148499117017,7.0173212667258,7.26329033675009,7.25908539431417,7.3727671490436,7.25468734418882
"TOR4A",5.3174342217286,5.08906615471235,6.32444344203031,4.60483183257051,3.73157992466012,4.56344957614755,4.08352258751683,5.12082606350323
"BX255925.1",0,0,0,0,0,0,0,0
"BX255925.4",-1.16209778999293,-0.55756588858326,-1.16878089072952,-1.15372172076141,-1.14825365146364,-1.16981982405849,-1.15641704936376,-1.17018076797569
"NRARP",1.95955565342456,1.6959030811612,0.769643046603151,0.570876999944326,1.02321108020465,0.559188060443955,0.568897647150957,0.556740286757669
"EXD3",6.3247868224731,6.43223812725738,7.33387176326861,7.09500422036652,6.26070437273125,5.78735693032813,6.61910746822238,7.40595603956763
"NOXA1",6.93321792791545,7.52169695840523,7.93710065035322,7.17145343830975,5.57801762683878,5.38477372440818,5.74405036269452,5.65544967085692
"ENTPD8",-0.445842228148351,-0.599945639024578,-0.600700261189526,-0.291329976837247,-0.597843394012596,-0.14199868932754,-0.599050009821535,-0.601388500621512
"NSMF",8.62420632131135,9.42018982967277,9.26039843028687,9.03835476864001,7.80829105577524,8.05217386548114,7.00048917996511,7.80413155569773
"PNPLA7",5.35909227219205,5.53825659191842,4.97584828324536,4.83897004892073,5.79025504419879,4.42464367044392,5.30121698548229,5.63152075875948
"MRPL41",4.52242133053595,5.45374010305568,4.97386314475441,4.67012138791829,4.27817365478948,4.23275503431985,4.35321162600349,4.18622243056974
"DPH7",9.10329169428063,9.29348024146773,9.1939003226617,9.17800517709537,9.83015293878001,9.83890912956795,9.78977983869781,9.73534520162952
"ZMYND19",4.39318621438614,3.88109558708882,4.62779445091656,3.63816976926179,3.69522207055656,3.54107541498531,2.9653484206591,4.53126224913476
"ARRDC1",11.137097893868,10.7978778225816,11.0734586200728,11.503741716915,9.83779222472106,9.68331630612116,10.1029446796969,10.3648072144496
"ARRDC1-AS1",7.19879995931179,7.09532973742646,6.49769896618291,6.80791214906146,7.64108987262746,7.1281540636955,7.60701254290507,8.21237464524867
"EHMT1",9.98389478751786,9.68458068517219,10.0043543319727,9.40103730100711,9.72802872375508,10.1167051133254,10.075849713529,10.5413701141881
"AL772363.1",-2.11575932202168,-2.11592377412541,-2.11707245143874,-2.11411354959647,-2.11303915569872,-2.11742603980082,-2.11464314138565,-2.08699130151776
"CACNA1B",0,0,0,0,0,0,0,0
"AL954642.1",0,0,0,0,0,0,0,0
"AC215217.1",0,0,0,0,0,0,0,0
"TUBB8",0,0,0,0,0,0,0,0
"ZMYND11",7.71474294544906,8.80654742557076,8.34523743822667,7.75259547037356,9.92209386392894,9.97732596784092,9.82885097028033,9.42183405102231
"DIP2C",1.33826598574143,1.3307925221451,1.27855033377442,3.92501295425527,4.75087989577239,5.98939717809068,6.50913384672035,6.13298632918526
"AL669841.1",0.0832161529421601,-0.428028683121787,-0.428955181699739,-0.426454645781702,-0.425451358128147,-0.429229526584338,0.00402990020672211,-0.289004662535419
"AL358216.1",0,0,0,0,0,0,0,0
"PRR26",0,0,0,0,0,0,0,0
"AL157709.1",0,0,0,0,0,0,0,0
"LARP4B",11.4335254530732,11.318946914749,11.4605372539594,11.3078877351013,10.8620598389882,10.8250855982031,10.7957447019812,10.9286860710891
"AL359878.2",0,0,0,0,0,0,0,0
"AL359878.1",1.58734503062083,3.52718782315183,3.38799621584437,2.9867940224572,1.0440237166198,0.987402315660502,1.02264972877506,0.978224453383084
"GTPBP4",9.9376925108938,9.84181523984773,9.76453794352589,9.96169234372965,9.48032815997793,9.68821805522279,9.95746685057803,8.99123580054729
"IDI2",-1.77186022271778,-1.77229564623958,-1.77533702491364,-1.76750267417187,-1.59947941674407,-1.77627322874683,-1.76890488622472,-1.77827977020455
"IDI2-AS1",6.22676451095024,5.59219170593256,5.400408450615,5.50989992951745,6.42264094846577,6.75991982094593,5.40825007991871,6.52641298328531
"IDI1",10.291049127139,9.94069631463973,9.48322579529617,10.0176554288654,11.2677392670225,11.4883819430802,11.3743399378232,10.9892786198317
"WDR37",8.56171901344877,8.81279013610988,9.06680587960594,9.39826848734045,10.23269569022,10.0947718579504,10.019509325101,10.2922129804159
"LINC00200",0.563590337118826,0.796005038341472,0.233892925095886,0.239029638498713,0.241079090512763,1.15043145656171,0.238056364113021,0.390878789025546
"ADARB2",0.855900977453464,0.850567405105098,0.813469298398025,0.909537053874807,2.10502888935512,6.01089547988075,3.92116386543816,4.74776808976212
"AL392083.2",-1.23470813717891,-1.23533453337539,-1.23970983222371,-1.22843940869172,-1.2243470545302,-0.930019222657258,-1.23045661780555,-1.12969954502614
"AL392083.1",0,0,0,0,0,0,0,0
"AL513304.1",0,0,0,0,0,0,0,0
"ADARB2-AS1",0,0,0,0,0,0,0,0
"AL355597.1",-2.11595013995399,-2.1161225366853,-2.1173267062256,-2.11422486079883,-2.11309856328174,-2.08499789810901,-2.1147800369949,-2.11849182396459
"LINC00700",0,0,0,0,0,0,0,0
"AL441943.1",0,0,0,0,0,0,0,0
"AL441943.2",0,0,0,0,0,0,0,0
"LINC02662",0,0,0,0,0,0,0,0
"LINC00701",0,0,0,0,0,0,0,0
"LINC02645",0,0,0,0,0,0,0,0
"AL713851.2",0,0,0,0,0,0,0,0
"AL713851.1",0,0,0,0,0,0,0,0
"AL355361.1",0,0,0,0,0,0,0,0
"AL731533.1",0,0,0,0,0,0,0,0
"AL731533.3",0,0,0,0,0,0,0,0
"AL731533.2",0,0,0,0,0,0,0,0
"PFKP",10.0192581614928,9.24446693867215,9.08303252256226,9.78323177959157,10.4790473911426,11.0527324411305,10.1851371898671,9.55919013795764
"PITRM1",10.2591313120561,9.98871510174201,9.67764485532708,10.2188722869802,10.4115871547888,10.2495030987754,9.96032012795717,10.1447323675241
"PITRM1-AS1",4.95637898027986,4.57156268338924,3.62119542086809,4.64492453791242,5.2930078354983,5.04743062715601,5.43628660286717,4.82465033735695
"LINC02668",0,0,0,0,0,0,0,0
"AL451164.1",0,0,0,0,0,0,0,0
"AL139280.1",0,0,0,0,0,0,0,0
"AL139280.2",0,0,0,0,0,0,0,0
"AL356433.1",0,0,0,0,0,0,0,0
"LINC02669",0,0,0,0,0,0,0,0
"AL357833.1",0,0,0,0,0,0,0,0
"AL450322.2",-0.1446653726262,-0.145972320062954,-0.045874646041783,-0.278885792062407,-0.278121475214122,-0.0502905200699849,-0.135534118234094,-0.162963553945949
"AL450322.1",-2.11575932202168,-2.11592377412541,-2.11707245143874,-2.11411354959647,-2.11303915569872,-2.11742603980082,-2.11464314138565,-2.08699130151776
"KLF6",14.5663832210619,14.7399924699135,13.4685139477823,13.5307665185628,13.2410120973577,12.7893105236297,12.9982524582451,12.5770333941883
"AL513303.1",3.29557336308304,3.20948931604137,2.34361319726074,2.60973122071992,4.3270917218298,3.72770985694605,3.55780138385998,3.31601438302721
"LINC02639",2.95289225507673,3.28755869076602,0.171576082802182,0.217847775119572,0.234889816024888,0.16612618070365,0.209488611905751,0.154512177433389
"LINC02660",-1.76637916103085,-1.76669899010842,-1.76893295609132,-1.76317843653593,-1.76108893812594,-1.76962062038457,-1.76420839510492,-1.64976683720552
"AC025822.1",-2.08013492199587,-2.11659195802407,-2.11792745995036,-2.11448731269212,-2.11323817587765,-2.11833855707328,-2.11510303901177,-2.11921965090247
"AC025822.2",-2.08013492199587,-2.11659195802407,-2.11792745995036,-2.11448731269212,-2.11323817587765,-2.11833855707328,-2.11510303901177,-2.11921965090247
"LINC00702",0,0,0,0,0,0,0,0
"LINC00703",0,0,0,0,0,0,0,0
"AC022535.1",0,0,0,0,0,0,0,0
"AC022535.3",0,0,0,0,0,0,0,0
"AC022535.2",-0.962085513356495,-0.126191473805966,-0.963239617003684,-0.959972396897551,-0.958261086526591,-0.96353883196288,-0.960807956016582,-0.964163946865885
"MANCR",0,0,0,0,0,0,0,0
"LINC00705",0,0,0,0,0,0,0,0
"AC018978.1",0,0,0,0,0,0,0,0
"AKR1E2",3.01089586942156,3.7299404625235,3.62818552936033,2.59763563294414,1.6249511965643,1.22238391750915,1.25941897617652,1.21275547617651
"AKR1C1",0.636613927779522,-0.167107054216591,0.126743000977157,-0.164896135467325,-0.163489951155553,-0.0110412148599555,-0.165563184781133,-0.0179757304933149
"AKR1C2",-1.29391576434084,-1.29454885596585,-1.29897092154246,-1.28758003061996,-1.28344393407151,-0.890876644758202,-1.28961880129421,-1.30324957739107
"AL391427.1",0,0,0,0,0,0,0,0
"AKR1C3",4.07141967626559,1.67500080315432,3.34793203096315,3.29491855097377,10.1066761906907,8.96754443883703,9.68595341508394,9.218342658481
"AKR1C8P",0.68599508615662,0.684726069347465,0.676045548383371,0.699054330018033,0.707928401680741,2.70230569312215,1.5909872302932,2.77918919012915
"AKR1C4",0.816605846309171,0.815829072249561,0.810545301328543,0.824663291526083,1.09318430861792,2.23566136983833,2.24860104070093,1.74173662385745
"AL355303.2",0.506798101719867,0.506109683478163,0.501426035162805,0.513936954086747,1.56280623636216,2.20611768765488,0.511590050711266,1.163757365489
"AL355303.1",-0.147732171569921,-0.147889471891955,-0.148951976955083,0.164569389301842,-0.144932536267122,0.399636386530252,0.0185306448837233,0.104348515227676
"LINC02561",1.14502466247206,1.14264712868443,1.12628860809263,1.16929513617484,3.48282885770154,3.81004503458694,3.33904443319483,2.36950770153154
"UCN3",0,0,0,0,0,0,0,0
"TUBAL3",0,0,0,0,0,0,0,0
"NET1",9.64056224945721,9.57490576770055,9.4088636267113,9.26584969185686,7.04556644054158,6.0399483823993,6.4242974018197,6.7697304609289
"CALML5",0,0,0,0,0,0,0,0
"CALML3-AS1",0,0,0,0,0,0,0,0
"CALML3",0,0,0,0,0,0,0,0
"AL732437.1",0,0,0,0,0,0,0,0
"AL732437.3",0,0,0,0,0,0,0,0
"AL732437.2",0,0,0,0,0,0,0,0
"LINC02657",-0.316056227765582,-1.0718422992637,-1.07421494031716,-1.06100245562508,-1.05456885489123,-1.07444709883819,-1.06417371537505,-1.07493094133044
"LINC02678",0,0,0,0,0,0,0,0
"LINC02677",0,0,0,0,0,0,0,0
"ASB13",8.79825511705501,8.40877956432827,9.13560266248662,9.64595429691895,4.69994589990766,5.77661600806363,4.63340421618279,5.38060921309227
"TASOR2",8.34291230871907,8.93772127583804,8.84152098341253,8.44653894506613,8.91685452984931,9.08478264930703,8.69305359668532,8.31553691811657
"AL365356.1",3.23381656260844,3.75836327442111,2.81294848469598,3.45749054931519,3.08027677572296,3.42395437871277,3.95724754569608,2.8732283769223
"GDI2",13.7269223658637,13.6612831974578,13.5751611584262,13.4728487248597,12.086808820639,11.723298990041,11.9678239554549,11.6654346559264
"AL596094.1",0.88241283478694,1.15664923501331,1.81812384631561,1.06241573042049,0.707295593520941,1.00369670368466,1.05258067409238,0.694483501076158
"ANKRD16",3.64105370752789,2.97726457311493,4.22395511869443,3.49231213308641,3.98809329744822,4.46959173696159,4.73086027494145,2.59262939732223
"FBH1",8.93312618174406,8.43665489222778,8.6052475650018,8.37440149048397,8.4026389769532,8.98673176450771,8.88659100693063,8.63999328956754
"AL137186.2",4.16657372254031,4.91403399003823,4.43812035578386,4.86839618857448,4.27412942577508,4.22778243328774,5.80015469129933,4.0173289452003
"IL15RA",7.9610274347928,6.38325477051152,6.64354802922654,6.87462324269126,7.88882809394263,6.33650868866758,7.04263412979907,7.37529103378328
"IL2RA",2.19653789601397,1.63172566850418,2.15113937459435,2.90698809382128,4.25116563929975,4.05406042856044,4.41883137764155,3.4348906306442
"AL137186.1",0,0,0,0,0,0,0,0
"RBM17",10.7022916500392,10.3208049095797,10.2967144124891,10.4872152402421,10.6763997229393,10.8366412317781,10.6380001769126,10.9494787665188
"PFKFB3",10.7555100475483,10.0538856552655,9.55814423812218,9.20836256968361,8.09129860365593,7.74264561091825,7.92893272331603,7.54281291443107
"AL157395.1",2.52835054701793,2.3804756138873,2.40858434291409,2.52651531866882,1.40825225720423,1.72558651647493,1.78271922568633,1.56175467877611
"LINC02649",3.51847270482492,3.15120894531875,3.34738288344794,3.1582962193809,2.37377091989611,2.84775902094155,2.13248500307554,3.7283205097346
"LINC02656",2.50225003970902,2.72893804915029,2.67958941327706,1.95187438668133,1.52873084709278,3.21607757004402,1.51644983069145,2.4098865907137
"PRKCQ",3.78698209017335,4.98225371368121,1.83075099554433,4.59010453640888,10.9398188810917,11.3447437637832,10.8066817050498,10.8723857458563
"PRKCQ-AS1",1.96668538695667,2.2719963080405,2.86111636823837,4.78633411265825,7.69821862760494,7.17587481414932,7.46583192353381,7.80114466423176
"LINC02648",1.02294433423833,1.02183971275297,1.01430696180301,1.03436174282405,2.31256234134506,1.72583405461409,2.8687313271223,2.43518488196717
"LINP1",0,0,0,0,0,0,0,0
"LINC00706",0,0,0,0,0,0,0,0
"LINC00707",1.1403187182711,1.13685457342199,1.11288106966331,1.17540394244224,3.33741874268052,3.96016407370127,3.243637610682,4.62297031208441
"AL392086.3",1.12946519973765,1.1236998983438,1.083487138519,1.18724859639973,5.59845874712166,4.98811021033837,4.00633530643622,5.11966528168263
"LINC02665",0,0,0,0,0,0,0,0
"SFMBT2",7.49300823066292,8.74788325863429,7.40383435960564,7.05361608149525,8.81133816185617,8.11096246630119,8.44239647528318,8.77109075165118
"LINC02642",0,0,0,0,0,0,0,0
"AL445070.1",0,0,0,0,0,0,0,0
"ITIH5",0,0,0,0,0,0,0,0
"ITIH2",1.60092875378926,1.59971610650907,2.44199841345652,2.55087258877971,2.93238178906245,2.92342638114105,2.53093314603294,2.99316826094772
"KIN",7.63286332197716,7.43508775117699,8.20120747959335,7.87378165628102,8.51530081801254,7.44525297131548,7.75332369813673,8.32625004095408
"ATP5F1C",11.5257670798498,11.005109302473,11.1332555301778,10.9125249066598,10.3563508646319,9.37028405350911,10.2993306444806,10.0738526940111
"TAF3",8.82807732452205,8.55576130621987,8.38864043610941,8.57096795880793,8.82498249924518,9.42358482515989,9.27747201136465,8.98536105266218
"GATA3",1.52521230783001,1.90040968397372,1.82070765205862,1.63198309970684,9.5393543637851,10.0204668584174,9.93851263284495,10.1697783581223
